list_no,notice_no,title,dept,publish_date,publish_period,views,notAncmtMgtNo,detail_url,detail_url_http,publish_date_iso,list_page,pos_hits,neg_hits,score,strong_neg,blacklist_hit,is_keyword_candidate,pipeline_status,reject_reason,category
5786,수원시 공고 제2026-1938호,제6기 수원시 지역사회보장계획(안) 공고,돌봄정책과,2026-08-27,2026-08-27 ~ 2026-09-16,62,156060,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156060,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156060,2026-08-27,9,,,0,,,False,rejected,not_keyword_candidate,
5785,수원시 공고 제2026-1934호,전문건설업 등록말소 공고,건설정책과,2026-08-27,2026-08-27 ~ 2031-09-30,65,156042,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156042,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156042,2026-08-27,9,,,0,,,False,rejected,not_keyword_candidate,
5784,수원시 팔달구보건소 보건행정과 공고 제2026-7호,소독업 영업신고사항 직권취소 알림 공시송달 공고,보건행정과,2026-08-27,2026-08-27 ~ 2026-09-17,11,156041,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156041,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156041,2026-08-27,9,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5783,수원시 공원녹지사업소 공고 제2026-9호,「경기생태마당 조성사업 CCTV설치」행정예고,생태공원과,2026-08-27,2026-08-27 ~ 2026-09-16,19,155959,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155959,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155959,2026-08-27,10,,,0,,,False,rejected,not_keyword_candidate,
5782,수원시 공고 제2026-1897호,수원 도시계획시설(도로: 소로1-180호선) 공사완료 공고,도시계획과,2026-08-27,,24,155895,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155895,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155895,2026-08-27,10,,도시계획,-1,,,False,rejected,not_keyword_candidate,
5781,수원시 권선구 권선2동 공고 제2026-51호,2026년 권선2동 평생학습센터 「디지털 생활문해교실」수강생 모집 공고,권선2동,2026-08-26,2026-08-26 ~ 2026-09-14,19,156058,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156058,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156058,2026-08-26,10,"모집,수강",,2,,,True,candidate,,course_local
5780,수원시 권선구 권선2동 공고 제2026-50호,2026년 4분기 권선2동 주민자치센터 프로그램 수강생 모집 공고,권선2동,2026-08-26,2026-08-26 ~ 2026-09-14,30,156057,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156057,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156057,2026-08-26,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5779,수원시 공고 제2026-1921호,2026년 팔달새일센터 여성친화기업 환경개선사업 참여 기업 모집 공고,노동일자리정책과,2026-08-26,2026-08-26 ~ 2026-10-31,58,155978,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155978,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155978,2026-08-26,10,모집,,1,,참여 기업,True,rejected,blacklist:참여 기업,
5778,수원시 팔달구 행궁동 공고 제2026-37호,신규 주민등록증 발급 통지서 미수령자 공고,행궁동,2026-08-26,2026-08-26 ~ 2026-09-30,26,155972,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155972,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155972,2026-08-26,10,,,0,,,False,rejected,not_keyword_candidate,
5777,수원시 공고 제2026-1917호,「하천법」위반 원상회복명령 1차 공시송달 공고(황구지천),수질하천과,2026-08-26,2026-08-26 ~ 2026-09-28,17,155963,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155963,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155963,2026-08-26,10,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5776,수원시 공고 제2026-1895호,「수원시 자전거 이용 활성화에 관한 조례」일부개정조례안 입법예고,교통정책과,2026-08-26,2026-08-26 ~ 2026-09-16,13,155878,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155878,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155878,2026-08-26,10,,,0,,입법예고,False,rejected,blacklist:입법예고,
5775,수원시 권선구 구운동 공고 제2026-68호,2026년 4분기 구운동 주민자치센터 프로그램 수강생 모집 공고,구운동,2026-08-25,2026-08-25 ~ 2026-09-30,101,155943,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155943,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155943,2026-08-25,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5774,수원시 공고 제2026-1905호,수원시 중앙버스전용차로 일부 해제(변경) 고시안 행정예고,대중교통과,2026-08-25,2026-08-25 ~ 2026-09-14,30,155926,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155926,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155926,2026-08-25,10,,,0,,,False,rejected,not_keyword_candidate,
5773,수원시 팔달구 고등동 공고 제2026-55호,2026년 고등동 주민자치센터 특성화 프로그램 수강생 모집 공고,고등동,2026-08-25,2026-08-25 ~ 2026-09-15,33,155924,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155924,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155924,2026-08-25,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5772,수원시 공고 제2026-1903호,건설공사 안전점검 수행기관 등록명부 공고,건설정책과,2026-08-25,2026-08-25 ~ 2027-08-23,360,155921,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155921,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155921,2026-08-25,10,,,0,,수행기관,False,rejected,blacklist:수행기관,
5771,수원시 의회 공고 제2026-100호,주민조례청구 대표자증명서 발급 사실 공표,의사담당관,2026-08-25,,22,155864,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155864,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155864,2026-08-25,10,,,0,,,False,rejected,not_keyword_candidate,
5770,수원시 공고 제2026-1888호,수원시 체육시설 관리 운영 조례 일부개정조례안 입법예고,체육진흥과,2026-08-25,2026-08-25 ~ 2026-09-14,26,155844,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155844,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155844,2026-08-25,10,,,0,,입법예고,False,rejected,blacklist:입법예고,
5769,수원시 수원시립미술관 공고 제2026-21호,2027년 상반기 수원시립만석전시관(수원시립북수원전시관) 정기대관 접수 공고,미술관정책과,2026-08-24,2026-08-24 ~ 2026-10-16,84,155952,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155952,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155952,2026-08-24,10,,,0,,,False,rejected,not_keyword_candidate,
5768,수원시 팔달구 인계동 공고 제2026-93호,행정상 관리주소이전 직권조치결과 공고,인계동,2026-08-24,2026-08-24 ~ 2026-09-16,36,155938,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155938,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155938,2026-08-24,10,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
5767,수원시 공고 제2026-1900호,수원시 마이스산업 진흥 조례 시행규칙 일부개정규칙안 입법예고,관광과,2026-08-24,2026-08-24 ~ 2026-09-14,48,155906,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155906,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155906,2026-08-24,10,,,0,,입법예고,False,rejected,blacklist:입법예고,
5766,수원시 공고 제2026-1899호,수원시 마이스산업 진흥 조례 일부개정조례안 입법예고,관광과,2026-08-24,2026-08-24 ~ 2026-09-14,45,155905,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155905,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155905,2026-08-24,10,,,0,,입법예고,False,rejected,blacklist:입법예고,
5765,수원시 고시 제2026-363호,수원도시계획시설[제8호 소공원] 조성 사업 ‘사업시행자 지정 및 실시계획인가’고시,생태공원과,2026-08-24,,41,155837,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155837,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155837,2026-08-24,10,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5764,수원시 장안구 율천동 공고 제2026-32호,2026년 4분기 율천동 밤밭문화센터 프로그램 수강생 모집,율천동,2026-08-24,2026-08-24 ~ 2026-09-30,40,155835,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155835,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155835,2026-08-24,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5763,수원시 공고 제2026-1882호,「수원시 청소년청년재단 설립・운영 조례」일부개정조례안 입법예고,교육청년청소년과,2026-08-24,2026-08-24 ~ 2026-09-14,19,155814,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155814,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155814,2026-08-24,10,,,0,,입법예고,False,rejected,blacklist:입법예고,
5762,수원시 권선구 평동 공고 제2026-74호,고색향토문화전시관 시설 이용 규정 공고,평동,2026-08-21,2026-08-21 ~ 2026-09-30,97,155930,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155930,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155930,2026-08-21,10,,,0,,,False,rejected,not_keyword_candidate,
5761,수원시 장안구 연무동 공고 제2026-52호,2026년 연무동 주민총회 개최결과 공고,연무동,2026-08-21,2026-08-21 ~ 2026-09-23,80,155928,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155928,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155928,2026-08-21,10,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
5760,수원시 장안구 연무동 공고 제2026-51호,2027년 연무동 마을자치계획 공고,연무동,2026-08-21,2026-08-21 ~ 2026-09-23,72,155917,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155917,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155917,2026-08-21,10,,,0,,,False,rejected,not_keyword_candidate,
5759,수원시 고시 제2026-362호,수원 도시관리계획[제8호 소공원] 공원조성계획 결정(변경) 및 지형도면 고시,생태공원과,2026-08-21,,44,155836,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155836,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155836,2026-08-21,10,,,0,,,False,rejected,not_keyword_candidate,
5758,수원시 공고 제2026-1880호,우만나구역 재개발정비사업 정비구역 지정(안) 주민 공람 공고,도시정비과,2026-08-21,2026-08-21 ~ 2026-09-21,272,155810,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155810,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155810,2026-08-21,10,,,0,,공람,False,rejected,blacklist:공람,
5757,수원시 고시 제2026-353호,수원 도시관리계획(역세권2 지구단위계획) 결정(변경) 및 지형도면 고시,지구단위계획과,2026-08-21,,84,155670,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155670,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155670,2026-08-21,10,,,0,,,False,rejected,not_keyword_candidate,
5756,수원시 고시 제2026-360호,수원도시계획시설[제184호(우주선) 어린이공원] 재정비 사업 ‘사업시행자 지정 및 실시계획인가’고시,생태공원과,2026-08-20,,35,155740,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155740,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155740,2026-08-20,10,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5755,수원시 공고 제2026-1824호,수원도시계획시설[제215호(지동) 어린이공원] 조성사업 공사 완료 공고,생태공원과,2026-08-20,,16,155599,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155599,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155599,2026-08-20,10,,도시계획,-1,,,False,rejected,not_keyword_candidate,
5754,수원시 고시 제2026-359호,수원 도시관리계획[제184호(우주선) 어린이공원] 공원조성계획 결정(변경) 및 지형도면 고시,생태공원과,2026-08-19,,67,155739,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155739,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155739,2026-08-19,10,,,0,,,False,rejected,not_keyword_candidate,
5753,수원시 고시 제2026-357호,수원도시계획시설[제9호(효원/예술공원) 근린공원] 주차장 환경개선 사업‘사업시행자 지정 및 실시계획인가’고시,생태공원과,2026-08-19,,67,155734,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155734,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155734,2026-08-19,10,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5752,수원시 고시 제2026-356호,팔달1구역 재건축정비사업 사업시행계획(변경)인가 정정고시,도시정비과,2026-08-19,,85,155718,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155718,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155718,2026-08-19,10,,,0,,인가,False,rejected,blacklist:인가,
5751,수원시 권선구 권선1동 공고 제2026-81호,2026년 권선1동 주민자치센터 특성화 프로그램 수강생 모집 공고,권선1동,2026-08-18,2026-08-19 ~ 2026-09-14,25,155776,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155776,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155776,2026-08-18,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5750,수원시 고시 제2026-358호,113-6구역 주택재개발정비사업 건축물 공사 완료 고시,도시정비과,2026-08-18,,157,155735,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155735,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155735,2026-08-18,10,,,0,,정비사업,False,rejected,blacklist:정비사업,
5749,수원시 고시 제2026-352호,수원도시계획시설(대로3-70호선 등 7개 시설) 결정(실효) 및 지형도면 고시,도시계획과,2026-08-14,,80,155669,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155669,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155669,2026-08-14,10,,도시계획,-1,,,False,rejected,not_keyword_candidate,
5748,수원시 고시 제2026-349호,수원 도시계획시설(도로: 대로3-36호선 등 4개 노선) 실시계획(변경)인가 고시,지구단위계획과,2026-08-14,,43,155575,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155575,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155575,2026-08-14,10,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5747,수원시 고시 제2026-348호,수원 도시계획시설[제118호 근린공원] 조성 사업 실시계획(변경) 인가 고시,생태공원과,2026-08-14,,35,155569,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155569,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155569,2026-08-14,10,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5746,수원시 고시 제2026-347호,수원 도시계획시설[제118호 근린공원 조성계획] 결정(변경) 및 지형도면 고시,생태공원과,2026-08-14,,27,155567,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155567,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155567,2026-08-14,10,,도시계획,-1,,,False,rejected,not_keyword_candidate,
5745,수원시 권선구 공고 제2026-666호,「도로법」 위반 불법 노상 적치물 보관 및 내역 공고,안전건설과,2026-08-13,2026-08-13 ~ 2026-09-14,82,155709,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155709,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155709,2026-08-13,10,,,0,,,False,rejected,not_keyword_candidate,
5744,수원시 고시 제2026-350호,권선113-6구역 주택재개발정비사업 관리처분계획(변경)인가 고시,도시정비과,2026-08-13,,203,155610,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155610,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155610,2026-08-13,10,,,0,,인가,False,rejected,blacklist:인가,
5743,수원시 고시 제2026-346호,매교가구역 재개발사업 조합설립추진위원회 승인 고시,도시정비과,2026-08-13,,100,155544,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155544,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155544,2026-08-13,10,,,0,,위원,False,rejected,blacklist:위원,
5742,수원시 공고 제2026-1836호,2026 수원시 규제혁신 아이디어 공모 최종결과,법무담당관,2026-08-12,2026-08-12 ~ 2026-09-30,103,155638,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155638,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155638,2026-08-12,10,공모,,1,,최종결과,True,rejected,blacklist:최종결과,
5741,수원시 고시 제2026-345호,팔달1구역 재건축정비사업 사업시행계획(변경)인가 고시,도시정비과,2026-08-12,,253,155510,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155510,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155510,2026-08-12,10,,,0,,인가,False,rejected,blacklist:인가,
5740,수원시 공고 제2026-1830호,2026년 수원시 하반기  중소기업 고용창출 보조금 지원사업 공고,노동일자리정책과,2026-08-11,2026-08-12 ~ 2026-12-31,155,155614,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155614,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155614,2026-08-11,10,지원사업,,1,,,True,candidate,,support_apply
5739,수원시 장안구 영화동 공고 제2026-61호,영화동 주민자치센터 특성화 프로그램 수강생 모집 안내,영화동,2026-08-11,2026-08-11 ~ 2026-09-23,137,155602,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155602,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155602,2026-08-11,10,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5738,수원시 공고 제2026-1804호,전문건설업 영업정지 집행정지 공고,건설정책과,2026-08-10,2026-08-10 ~ 2027-09-30,61,155528,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155528,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155528,2026-08-10,10,,,0,,,False,rejected,not_keyword_candidate,
5737,수원시 권선구 고시 제2026-10호,지적측량기준점 성과 고시,토지관리과,2026-08-10,,34,155455,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155455,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155455,2026-08-10,10,,,0,,,False,rejected,not_keyword_candidate,
5736,수원시 공고 제2026-1779호,2026년 수원형 소규모주택정비 관리지역(새빛타운) 후보지 공모 공고,도시정비과,2026-08-10,2026-08-10 ~ 2026-12-31,188,155437,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155437,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155437,2026-08-10,10,공모,,1,,정비 관리,True,rejected,blacklist:정비 관리,
5735,수원시 고시 제2026-342호,115-3구역 주택재개발정비사업 사업시행계획 변경(경미한사항) 고시(수정) 게재,도시정비과,2026-08-10,,82,155423,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155423,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155423,2026-08-10,10,,,0,,정비사업,False,rejected,blacklist:정비사업,
5734,수원시 공고 제2026-1796호,측정대행업 등록말소 공고,환경정책과,2026-08-07,2026-08-07 ~ 2026-11-07,58,155491,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155491,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155491,2026-08-07,10,,,0,,,False,rejected,not_keyword_candidate,
5733,수원시 고시 제2026-341호,"수원 도시계획시설 (도로:소로1-292호선, 소로2-691호선) 사업 실시계획(변경)인가 고시",지구단위계획과,2026-08-07,,57,155400,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155400,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155400,2026-08-07,11,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5732,수원시 고시 제2026-340호,수원도시계획시설 '제1호(황구지천) 수변공원' 조성사업[수원당수2 공공주택지구 훼손지복구사업] 사업시행자 지정 및 실시계획인가 고시,생태공원과,2026-08-07,,124,155379,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155379,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155379,2026-08-07,11,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5731,수원시 고시 제2026-339호,수원 도시관리계획[제1호(황구지천) 수변공원 조성계획] 결정(변경) 및 지형도면 고시,생태공원과,2026-08-07,,90,155378,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155378,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155378,2026-08-07,11,,,0,,,False,rejected,not_keyword_candidate,
5730,수원시 팔달구 고등동 공고 제2026-53호,2026년 고등동 평생학습센터 「디지털 문해교실」프로그램 수강생 모집 공고,고등동,2026-08-06,2026-08-06 ~ 2026-09-30,82,155387,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155387,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155387,2026-08-06,11,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5729,수원시 고시 제2026-338호,수원 도시계획시설[제3호(원천리천) 수변공원] 조성사업 사업시행자 지정 및 실시계획인가 고시,생태공원과,2026-08-05,,79,155364,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155364,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155364,2026-08-05,11,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5728,수원시 고시 제2026-337호,수원 도시관리계획[제3호(원천리천) 수변공원 조성계획] 결정(변경) 및 지형도면 고시,생태공원과,2026-08-05,,66,155363,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155363,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155363,2026-08-05,11,,,0,,,False,rejected,not_keyword_candidate,
5727,수원시 고시 제2026-336호,수원 도시계획시설[제2호(서호천) 수변공원] 조성사업 사업시행자 지정 및 실시계획인가 고시,생태공원과,2026-08-05,,68,155362,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155362,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155362,2026-08-05,11,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5726,수원시 고시 제2026-335호,수원 도시관리계획[제2호(서호천) 수변공원 조성계획] 결정(변경) 및 지형도면 고시,생태공원과,2026-08-05,,39,155361,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155361,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155361,2026-08-05,11,,,0,,,False,rejected,not_keyword_candidate,
5725,수원시 고시 제2026-334호,수원 도시계획시설[제1호(황구지천) 수변공원] 조성사업 사업시행자 지정 및 실시계획인가 고시,생태공원과,2026-08-05,,102,155360,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155360,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155360,2026-08-05,11,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5724,수원시 고시 제2026-333호,수원 도시관리계획[제1호(황구지천) 수변공원 조성계획] 결정(변경) 및 지형도면 고시,생태공원과,2026-08-05,,84,155359,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155359,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155359,2026-08-05,11,,,0,,,False,rejected,not_keyword_candidate,
5723,수원시 고시 제2026-323호,"수원도시관리계획(제4호하천, 제15호하천) 결정(경미한 변경) 및 지형도면 고시",도시계획과,2026-08-03,,39,155226,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155226,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155226,2026-08-03,11,,,0,,,False,rejected,not_keyword_candidate,
5722,수원시 고시 제2026-320호,서둔가구역 재개발사업 조합설립추진위원회 승인 고시,도시정비과,2026-08-03,,114,155201,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155201,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=155201,2026-08-03,11,,,0,,위원,False,rejected,blacklist:위원,
